Date,Time,Ptch(rad),Roll(rad),Yaw(rad),FM,RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2000-01-01,00:27:55.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-47,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:55.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-47,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:55.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-47,100,11,-2,8,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:55.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-65,0,99,10,0,9,25,-52,100,11,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:56.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-65,0,98,10,0,9,25,-50,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:56.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-63,0,97,11,0,9,25,-51,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:56.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-63,0,100,10,0,9,25,-50,100,11,-2,8,-1024,4,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:56.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-63,0,100,10,0,9,25,-50,100,11,-2,14,-1024,-2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:56.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-64,0,100,10,0,9,25,-54,100,12,-2,4,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:57.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-65,0,100,10,0,9,25,-55,100,10,-2,2,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:57.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-66,0,100,9,0,9,25,-55,100,11,-2,2,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:57.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-66,0,99,10,0,9,25,-54,100,11,-2,2,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:57.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-65,0,99,11,0,9,25,-52,100,11,-2,5,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:57.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-65,0,99,11,0,9,25,-52,100,11,-2,6,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:58.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-64,0,100,9,0,9,25,-51,100,10,-3,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:58.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-64,0,97,10,0,9,25,-50,100,9,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:58.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,98,10,0,9,25,-50,100,12,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:58.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-63,0,99,10,0,9,25,-52,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:58.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,99,10,0,9,25,-49,100,12,-106,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1497,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:59.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,99,10,0,9,25,-49,100,12,-4,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1528,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:59.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-47,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:59.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-47,100,10,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:59.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,9,0,9,25,-48,100,11,-2,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:59.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-47,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:00.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:00.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,11,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:00.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,11,-2,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:00.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-50,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:00.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,9,0,9,25,-49,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:01.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,9,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:01.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-48,100,11,-2,9,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:01.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-48,100,11,-3,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:01.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-49,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:01.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,9,0,9,25,-48,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:02.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-48,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:02.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,10,0,9,25,-48,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:02.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,10,0,9,25,-49,100,11,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:02.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,10,0,9,25,-49,100,11,-2,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:02.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,9,0,9,25,-50,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:03.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,10,0,9,25,-48,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:03.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-47,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:03.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,8,0,9,25,-49,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:03.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,98,11,0,9,25,-47,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:03.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,98,11,0,9,25,-47,100,11,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:04.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,98,10,0,9,25,-48,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:04.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,1,0,9,500,-49,100,8,-3,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:04.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,98,10,0,9,25,-49,100,10,-2,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:04.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-50,100,9,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:04.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:05.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:05.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,9,0,9,25,-47,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:05.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,11,0,9,25,-50,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:05.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,9,0,9,25,-47,100,9,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:05.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-49,100,12,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:06.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,11,0,9,25,-49,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:06.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,11,0,9,25,-49,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:06.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-50,100,10,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:06.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,10,0,9,25,-49,100,10,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:06.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-48,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:07.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:07.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,9,0,9,25,-49,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:07.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,9,0,9,25,-49,100,10,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:07.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-47,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:07.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,11,0,9,25,-48,100,10,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:08.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-49,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:08.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,9,0,9,25,-50,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:08.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-49,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:08.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-49,100,10,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:08.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:09.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,9,0,9,25,-47,100,10,-3,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
