Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2000-01-01,00:03:11.110,"AIR",7.9,3.1,55,61,-0.01,-0.02,1.08,-55,0,100,10,0,9,25,-48,96,10,-3,2,-277,-20,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1362,1529,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:11.310,"AIR",7.9,3.2,55,61,-0.01,-0.02,1.10,-54,0,100,10,0,9,25,-50,100,11,-2,4,-374,6,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1313,1529,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:11.510,"AIR",7.9,2.8,56,61,-0.01,-0.01,1.12,-54,0,100,10,0,9,25,-58,100,10,0,8,-377,78,1,-1,-1,-1,-1,-1,0x0000000000000000,1529,1500,1311,1530,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:11.710,"AIR",7.9,2.9,56,61,-0.01,0.00,1.14,-54,0,100,10,0,9,25,-58,100,10,-1,71,-336,4,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1526,1332,1530,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:11.910,"AIR",7.9,3.1,56,61,0.01,0.00,1.16,-56,0,100,10,0,9,25,-47,100,10,-1,68,-329,10,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1524,1336,1530,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:12.110,"AIR",7.9,3.0,56,61,0.01,0.00,1.19,-57,0,100,10,0,9,25,-48,100,10,0,2,-359,88,1,-1,-1,-1,-1,-1,0x0000000000000000,1534,1500,1321,1530,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:12.310,"AIR",7.9,3.0,56,61,0.01,0.02,1.21,-54,0,100,10,0,9,25,-44,100,10,3,-20,-360,84,1,-1,-1,-1,-1,-1,0x0000000000000000,1532,1500,1320,1532,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:12.510,"AIR",7.9,2.9,56,61,0.00,0.02,1.23,-52,0,100,11,0,9,25,-46,100,10,3,4,-337,-16,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1332,1532,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:12.710,"AIR",7.9,3.2,57,61,0.00,0.02,1.25,-50,0,100,10,0,9,25,-45,100,10,5,-35,-315,18,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1493,1343,1533,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:12.910,"AIR",7.9,3.1,57,61,0.00,0.04,1.28,-50,0,100,10,0,9,25,-45,100,10,10,-28,-339,111,1,-1,-1,-1,-1,-1,0x0000000000000000,1546,1496,1331,1535,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:13.110,"AIR",7.9,3.2,57,60,0.00,0.07,1.31,-52,0,100,11,0,9,25,-41,100,0,6,-13,-307,50,1,-1,-1,-1,-1,-1,0x0000000000000000,1515,1500,1347,1533,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:13.310,"AIR",7.9,3.3,57,60,0.00,0.07,1.33,-51,0,100,11,0,9,25,-45,100,10,8,-18,-314,61,1,-1,-1,-1,-1,-1,0x0000000000000000,1520,1500,1343,1534,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:13.510,"AIR",7.9,3.2,57,60,0.00,0.07,1.35,-51,0,100,10,0,9,25,-48,100,11,3,3,-344,0,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1328,1532,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:13.710,"AIR",7.9,2.8,58,60,0.01,0.05,1.38,-50,0,100,10,0,9,25,-43,100,10,2,64,-417,-172,1,-1,-1,-1,-1,-1,0x0000000000000000,1423,1522,1292,1531,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:13.910,"AIR",7.9,2.7,58,60,0.02,-0.03,1.40,-49,0,100,10,0,9,25,-44,100,10,-1,12,-380,-90,1,-1,-1,-1,-1,-1,0x0000000000000000,1465,1500,1310,1530,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:14.110,"AIR",7.9,2.9,58,60,0.01,-0.03,1.42,-49,0,100,10,0,9,25,-44,100,10,-1,-4,-320,42,1,-1,-1,-1,-1,-1,0x0000000000000000,1511,1500,1340,1530,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:14.310,"AIR",7.9,3.1,58,60,0.01,-0.02,1.44,-49,0,100,10,0,9,25,-48,100,11,1,-7,-325,84,1,-1,-1,-1,-1,-1,0x0000000000000000,1532,1500,1338,1531,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:14.510,"AIR",7.9,3.1,58,60,0.01,-0.01,1.46,-50,0,100,9,0,9,25,-52,100,10,4,-3,-326,36,1,-1,-1,-1,-1,-1,0x0000000000000000,1508,1500,1337,1532,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:14.710,"AIR",7.9,3.2,58,60,0.01,-0.01,1.49,-56,0,100,11,0,9,25,-52,96,10,5,-13,-330,20,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1335,1533,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:14.910,"AIR",7.9,3.1,59,60,0.01,0.00,1.52,-61,0,100,11,0,9,25,-54,96,10,42,-28,-338,81,1,-1,-1,-1,-1,-1,0x0000000000000000,1531,1496,1331,1552,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:15.110,"AIR",7.9,3.1,59,60,0.00,0.02,1.56,-62,0,100,11,0,9,25,-50,100,11,44,-14,-340,120,1,-1,-1,-1,-1,-1,0x0000000000000000,1550,1500,1330,1553,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:15.310,"AIR",7.9,3.1,59,60,0.00,0.04,1.61,-62,0,100,11,0,9,25,-50,100,11,53,1,-346,2,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1327,1557,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:15.510,"AIR",7.9,3.0,59,60,0.01,0.04,1.67,-59,0,100,10,0,9,25,-58,100,11,62,6,-360,2,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1320,1562,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:15.710,"AIR",7.9,2.9,59,60,0.01,0.03,1.73,-62,0,99,10,0,9,25,-53,96,9,94,2,-370,-94,1,-1,-1,-1,-1,-1,0x0000000000000000,1463,1500,1315,1578,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:15.910,"AIR",7.9,2.9,59,60,0.01,0.00,1.83,-59,0,99,11,0,9,25,-47,96,10,87,3,-338,2,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1331,1574,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:16.110,"AIR",7.9,3.1,60,60,0.01,0.00,1.90,-63,0,99,11,0,9,25,-63,96,10,84,-20,-297,69,1,-1,-1,-1,-1,-1,0x0000000000000000,1524,1500,1352,1573,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:16.310,"AIR",7.9,3.4,60,60,0.01,0.01,1.98,-62,0,99,10,0,9,25,-53,100,10,130,-30,-317,5,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1495,1342,1596,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:16.510,"AIR",7.9,3.2,60,60,0.01,0.01,2.13,-62,0,99,10,0,9,25,-53,100,10,172,-7,-361,35,1,-1,-1,-1,-1,-1,0x0000000000000000,1507,1500,1320,1618,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:16.710,"AIR",7.9,3.0,60,60,0.01,0.02,2.30,-60,0,100,10,0,9,25,-52,100,11,186,4,-370,69,1,-1,-1,-1,-1,-1,0x0000000000000000,1524,1500,1315,1625,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:16.910,"AIR",7.9,2.9,60,60,0.02,0.03,2.52,-62,0,100,10,0,9,25,-68,100,11,208,-35,-365,66,1,-1,-1,-1,-1,-1,0x0000000000000000,1523,1493,1318,1636,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:17.110,"AIR",7.9,2.9,60,60,0.02,0.04,2.74,-64,0,100,10,0,9,25,-65,100,11,218,-54,-356,56,1,-1,-1,-1,-1,-1,0x0000000000000000,1518,1483,1322,1641,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:17.310,"AIR",7.9,3.7,61,60,-0.01,0.00,2.98,-62,0,100,11,0,9,25,-54,100,11,233,-74,-349,62,1,-1,-1,-1,-1,-1,0x0000000000000000,1521,1473,1326,1649,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:17.510,"AIR",7.9,3.2,61,60,-0.02,0.02,-3.05,-61,0,100,10,0,9,25,-57,100,11,235,-125,-328,9,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1447,1336,1650,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:17.710,"AIR",7.9,3.1,61,60,-0.03,0.04,-2.81,-61,0,100,10,0,9,25,-57,100,11,219,11,-360,61,1,-1,-1,-1,-1,-1,0x0000000000000000,1520,1500,1320,1642,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:17.910,"AIR",7.9,3.0,61,60,-0.01,0.05,-2.57,-60,0,100,11,0,9,25,-60,100,11,225,116,-342,-31,1,-1,-1,-1,-1,-1,0x0000000000000000,1495,1548,1329,1645,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:18.110,"AIR",7.9,3.3,61,60,0.02,0.00,-2.31,-65,0,99,10,0,9,25,-65,100,10,200,52,-302,-149,1,-1,-1,-1,-1,-1,0x0000000000000000,1435,1516,1349,1632,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:18.310,"AIR",7.9,3.0,62,60,0.02,-0.07,-2.13,-65,0,99,10,0,9,25,-63,100,11,170,28,-389,-159,1,-1,-1,-1,-1,-1,0x0000000000000000,1430,1504,1306,1617,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:18.510,"AIR",7.9,2.8,62,60,0.01,-0.10,-1.99,-66,0,100,11,0,9,25,-59,100,10,126,14,-391,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1305,1594,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:18.710,"AIR",7.9,3.0,62,60,0.00,-0.10,-1.87,-64,0,100,10,0,9,25,-62,96,12,127,-72,-282,107,1,-1,-1,-1,-1,-1,0x0000000000000000,1544,1474,1359,1595,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:18.910,"AIR",7.9,3.4,62,59,-0.02,-0.04,-1.75,-64,0,100,10,0,9,25,-62,96,12,128,-83,-336,163,1,-1,-1,-1,-1,-1,0x0000000000000000,1572,1468,1332,1595,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:19.110,"AIR",7.9,3.0,62,59,-0.04,0.01,-1.64,-66,0,100,11,0,9,25,-57,100,10,146,4,-381,19,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1310,1605,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:19.310,"AIR",7.9,2.9,62,60,-0.02,0.02,-1.48,-65,0,100,10,0,9,25,-56,100,10,86,69,-353,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1524,1324,1574,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:19.510,"AIR",7.9,3.2,63,59,-0.01,0.02,-1.45,-64,0,100,10,0,9,25,-56,100,11,-3,110,-322,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1545,1339,1529,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:19.710,"AIR",7.9,2.8,63,60,0.02,0.01,-1.43,-62,0,100,10,0,9,25,-54,100,11,-24,115,-487,-40,1,-1,-1,-1,-1,-1,0x0000000000000000,1490,1548,1257,1518,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:19.910,"AIR",7.9,2.6,63,60,0.05,0.01,-1.42,-62,0,100,10,0,9,25,-60,100,11,-56,8,-314,2,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1344,1502,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:20.110,"AIR",7.9,3.1,63,59,0.04,0.00,-1.43,-62,0,100,10,0,9,25,-60,100,11,-57,-1,-329,4,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1336,1501,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:20.310,"AIR",7.9,3.2,63,59,0.04,0.00,-1.42,-62,0,100,10,0,9,25,-52,100,10,-41,10,-320,-61,1,-1,-1,-1,-1,-1,0x0000000000000000,1480,1500,1340,1509,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:20.510,"AIR",7.9,3.0,63,59,0.03,-0.01,-1.41,-61,0,100,10,0,9,25,-54,100,10,-64,5,-413,-74,1,-1,-1,-1,-1,-1,0x0000000000000000,1473,1500,1294,1500,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:20.710,"AIR",7.9,2.7,63,60,0.03,-0.03,-1.41,-58,0,100,10,0,9,25,-51,96,11,-95,-38,-353,-55,1,-1,-1,-1,-1,-1,0x0000000000000000,1483,1491,1324,1500,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:20.910,"AIR",7.9,2.9,64,59,0.02,-0.03,-1.41,-59,0,100,11,0,9,25,-52,100,10,-97,-15,-345,4,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1328,1500,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:21.110,"AIR",7.9,3.0,64,59,0.02,-0.03,-1.42,-59,0,100,11,0,9,25,-59,100,10,-100,-1,-341,5,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1330,1500,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:21.310,"AIR",7.9,2.7,64,59,0.02,-0.02,-1.42,-59,0,100,11,0,9,25,-59,100,10,-86,8,-466,138,1,-1,-1,-1,-1,-1,0x0000000000000000,1560,1500,1267,1500,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:21.510,"AIR",7.9,2.4,64,60,0.02,0.02,-1.42,-62,0,100,11,0,9,25,-51,100,10,-72,5,-408,45,1,-1,-1,-1,-1,-1,0x0000000000000000,1512,1500,1296,1500,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:21.710,"AIR",7.9,2.7,64,60,0.02,0.02,-1.42,-60,0,100,11,0,9,25,-55,100,11,-76,-18,-321,-75,1,-1,-1,-1,-1,-1,0x0000000000000000,1472,1500,1340,1500,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:21.910,"AIR",7.9,3.8,65,58,0.00,-0.02,-1.42,-62,0,100,10,0,9,25,-56,100,12,-84,-63,-297,-52,1,-1,-1,-1,-1,-1,0x0000000000000000,1484,1479,1352,1500,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:22.110,"AIR",7.9,3.0,65,59,0.00,-0.01,-1.42,-61,0,100,11,0,9,25,-72,100,11,-121,10,-444,59,1,-1,-1,-1,-1,-1,0x0000000000000000,1519,1500,1278,1490,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:22.310,"AIR",7.9,2.9,65,59,0.00,0.00,-1.42,-60,0,100,10,0,9,25,-63,96,10,-121,3,-329,49,1,-1,-1,-1,-1,-1,0x0000000000000000,1514,1500,1336,1490,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:22.510,"AIR",7.9,3.1,65,59,0.00,0.00,-1.43,-60,0,100,10,0,9,25,-63,96,10,-123,8,-339,57,1,-1,-1,-1,-1,-1,0x0000000000000000,1518,1500,1331,1489,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:22.710,"AIR",7.9,3.1,65,59,0.00,0.01,-1.43,-63,0,98,10,0,9,25,-72,92,10,-117,28,-364,51,1,-1,-1,-1,-1,-1,0x0000000000000000,1515,1504,1318,1492,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:22.910,"AIR",7.9,2.7,65,59,0.01,0.01,-1.43,-67,0,98,10,0,9,25,-62,100,10,-112,68,-404,13,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1524,1298,1494,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:23.110,"AIR",7.9,2.7,66,59,0.02,0.01,-1.44,-68,0,100,9,0,9,25,-68,100,10,-122,42,-358,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1511,1321,1489,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:23.310,"AIR",7.9,2.9,66,59,0.02,0.01,-1.45,-66,0,100,10,0,9,25,-55,96,11,-123,17,-319,2,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1341,1489,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:23.510,"AIR",7.9,3.2,66,58,0.02,0.01,-1.45,-62,0,100,10,0,9,25,-58,96,10,-126,13,-304,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1348,1487,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:23.710,"AIR",7.9,3.2,66,58,0.02,0.01,-1.46,-62,0,100,10,0,9,25,-58,96,10,-128,62,-340,-36,1,-1,-1,-1,-1,-1,0x0000000000000000,1492,1521,1330,1486,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:23.910,"AIR",7.9,3.0,66,58,0.04,0.00,-1.47,-61,0,100,10,0,9,25,-61,96,9,-133,76,-352,-56,1,-1,-1,-1,-1,-1,0x0000000000000000,1482,1528,1324,1484,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:24.110,"AIR",7.9,3.0,66,58,0.05,0.00,-1.48,-61,0,100,10,0,9,25,-52,100,9,-143,85,-349,-56,1,-1,-1,-1,-1,-1,0x0000000000000000,1482,1533,1326,1479,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:24.310,"AIR",7.9,3.0,67,58,0.07,-0.03,-1.49,-58,0,100,10,0,9,25,-65,100,10,-142,43,-348,-178,1,-1,-1,-1,-1,-1,0x0000000000000000,1420,1512,1327,1479,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:24.510,"AIR",7.9,3.1,67,58,0.07,-0.11,-1.51,-59,0,100,10,0,9,25,-66,100,10,-149,16,-318,-123,1,-1,-1,-1,-1,-1,0x0000000000000000,1448,1500,1341,1475,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:03:24.710,"AIR",7.9,3.1,67,58,0.07,-0.11,-1.53,-58,0,100,10,0,9,25,-54,100,9,-151,4,-383,125,1,-1,-1,-1,-1,-1,0x0000000000000000,1553,1500,1309,1474,2012,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
